round,rule_source,rule_id,rule_smarts,rule_ec_context,module,substrate_block1,substrate_smiles,substrate_scope,substrate_tier,generated_product_smiles,generated_product_block1,known_positive_same_pair,current_clean_candidates_full_same_pair,current_clean_candidates_full_y,current_clean_candidates_same_pair,current_clean_candidates_y,overgeneration_status,false_negative_screen_status,training_allowed_round25,rule_promotion_allowed_round25
round25,EnzymeMap,EnzymeMap:rule_id_92,[#6:1]-[#6:2]-[#8:3]>>[#6:1].[#6:2]=[#8:3],4.1.1.59/4.1.1.61/4.1.1.63,A,ZIGIFDRJFZYEEQ,CC(C)(COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-])[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)Cc1ccccc1,other_positive_substrate,silver,CC(C)(C=O)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-],FAVZRPCGDKJUJF,False,False,,False,,new_unlabeled_generation,unknown_not_negative,False,False
round25,EnzymeMap,EnzymeMap:rule_id_92,[#6:1]-[#6:2]-[#8:3]>>[#6:1].[#6:2]=[#8:3],4.1.1.59/4.1.1.61/4.1.1.63,A,ZIGIFDRJFZYEEQ,CC(C)(COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-])[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)Cc1ccccc1,other_positive_substrate,silver,CC(C)(COP(=O)([O-])OP(=O)([O-])OCCO[C@H]([CH]O)n1cnc2c(N)ncnc21)[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)Cc1ccccc1,LONQOIFRPZYDHH,False,False,,False,,new_unlabeled_generation,unknown_not_negative,False,False
round25,EnzymeMap,EnzymeMap:rule_id_92,[#6:1]-[#6:2]-[#8:3]>>[#6:1].[#6:2]=[#8:3],4.1.1.59/4.1.1.61/4.1.1.63,A,ZIGIFDRJFZYEEQ,CC(C)(COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-])[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)Cc1ccccc1,other_positive_substrate,silver,CC(C)(COP(=O)([O-])OP(=O)([O-])OC[C@@H](O)[C@H](C=O)OP(=O)([O-])[O-])[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)Cc1ccccc1,MDRNDEVBJIBWFL,False,False,,False,,new_unlabeled_generation,unknown_not_negative,False,False
round25,EnzymeMap,EnzymeMap:rule_id_92,[#6:1]-[#6:2]-[#8:3]>>[#6:1].[#6:2]=[#8:3],4.1.1.59/4.1.1.61/4.1.1.63,A,ZIGIFDRJFZYEEQ,CC(C)(COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-])[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)Cc1ccccc1,other_positive_substrate,silver,CC(C)(COP(=O)([O-])OP(=O)([O-])OC[C@H](COP(=O)([O-])[O-])O[CH]n1cnc2c(N)ncnc21)[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)Cc1ccccc1,MPVXNLUFDYCWGD,False,False,,False,,new_unlabeled_generation,unknown_not_negative,False,False
round25,EnzymeMap,EnzymeMap:rule_id_92,[#6:1]-[#6:2]-[#8:3]>>[#6:1].[#6:2]=[#8:3],4.1.1.59/4.1.1.61/4.1.1.63,A,ZIGIFDRJFZYEEQ,CC(C)(COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-])[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)Cc1ccccc1,other_positive_substrate,silver,CC(C)(COP(=O)([O-])OP(=O)([O-])OC[C@H]([CH]OP(=O)([O-])[O-])OCn1cnc2c(N)ncnc21)[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)Cc1ccccc1,AXETZJISYOJFFQ,False,False,,False,,new_unlabeled_generation,unknown_not_negative,False,False
round25,EnzymeMap,EnzymeMap:rule_id_92,[#6:1]-[#6:2]-[#8:3]>>[#6:1].[#6:2]=[#8:3],4.1.1.59/4.1.1.61/4.1.1.63,A,ZIGIFDRJFZYEEQ,CC(C)(COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-])[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)Cc1ccccc1,other_positive_substrate,silver,CC(C)(COP(=O)([O-])OP(=O)([O-])OC[CH]O[C@H](C=O)n1cnc2c(N)ncnc21)[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)Cc1ccccc1,TUZDMOCZVHALKW,False,False,,False,,new_unlabeled_generation,unknown_not_negative,False,False
round25,EnzymeMap,EnzymeMap:rule_id_92,[#6:1]-[#6:2]-[#8:3]>>[#6:1].[#6:2]=[#8:3],4.1.1.59/4.1.1.61/4.1.1.63,A,ZIGIFDRJFZYEEQ,CC(C)(COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-])[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)Cc1ccccc1,other_positive_substrate,silver,CC(C)(COP(=O)([O-])OP(=O)([O-])OC[CH]O[C@H](CO)n1cnc2c(N)ncnc21)[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)Cc1ccccc1,BTZCVUGDQFCFAC,False,False,,False,,new_unlabeled_generation,unknown_not_negative,False,False
round25,EnzymeMap,EnzymeMap:rule_id_92,[#6:1]-[#6:2]-[#8:3]>>[#6:1].[#6:2]=[#8:3],4.1.1.59/4.1.1.61/4.1.1.63,A,ZIGIFDRJFZYEEQ,CC(C)(COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-])[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)Cc1ccccc1,other_positive_substrate,silver,CC(C)(COP(=O)([O-])OP(=O)([O-])OC[CH][C@H](CO)OP(=O)([O-])[O-])[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)Cc1ccccc1,AOPHHRTZKNFFBX,False,False,,False,,new_unlabeled_generation,unknown_not_negative,False,False
round25,EnzymeMap,EnzymeMap:rule_id_92,[#6:1]-[#6:2]-[#8:3]>>[#6:1].[#6:2]=[#8:3],4.1.1.59/4.1.1.61/4.1.1.63,A,ZIGIFDRJFZYEEQ,CC(C)(COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-])[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)Cc1ccccc1,other_positive_substrate,silver,CC(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-],XDECZGDNBFGAFM,False,False,,False,,new_unlabeled_generation,unknown_not_negative,False,False
round25,EnzymeMap,EnzymeMap:rule_id_92,[#6:1]-[#6:2]-[#8:3]>>[#6:1].[#6:2]=[#8:3],4.1.1.59/4.1.1.61/4.1.1.63,A,ZIGIFDRJFZYEEQ,CC(C)(COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-])[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)Cc1ccccc1,other_positive_substrate,silver,CC(C)[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)Cc1ccccc1,HTRBZBYCZIUQQH,False,False,,False,,new_unlabeled_generation,unknown_not_negative,False,False
round25,EnzymeMap,EnzymeMap:rule_id_92,[#6:1]-[#6:2]-[#8:3]>>[#6:1].[#6:2]=[#8:3],4.1.1.59/4.1.1.61/4.1.1.63,A,ZIGIFDRJFZYEEQ,CC(C)(COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-])[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)Cc1ccccc1,other_positive_substrate,silver,COP(=O)([O-])OP(=O)([O-])OCC(C)(C)[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)Cc1ccccc1,CFYMBNJVXQLTRA,False,False,,False,,new_unlabeled_generation,unknown_not_negative,False,False
round25,EnzymeMap,EnzymeMap:rule_id_92,[#6:1]-[#6:2]-[#8:3]>>[#6:1].[#6:2]=[#8:3],4.1.1.59/4.1.1.61/4.1.1.63,A,ZIGIFDRJFZYEEQ,CC(C)(COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-])[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)Cc1ccccc1,other_positive_substrate,silver,Nc1ncnc2c1ncn2[C@@H]1OC[C@@H](OP(=O)([O-])[O-])[C@H]1O,IJEJRDCFMFEDGL,False,False,,False,,new_unlabeled_generation,unknown_not_negative,False,False
round25,EnzymeMap,EnzymeMap:rule_id_92,[#6:1]-[#6:2]-[#8:3]>>[#6:1].[#6:2]=[#8:3],4.1.1.59/4.1.1.61/4.1.1.63,A,ZIGIFDRJFZYEEQ,CC(C)(COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-])[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)Cc1ccccc1,other_positive_substrate,silver,Nc1ncnc2c1ncn2[CH][C@H](O)COP(=O)([O-])[O-],HENZWGTTWBSYRZ,False,False,,False,,new_unlabeled_generation,unknown_not_negative,False,False
round25,EnzymeMap,EnzymeMap:rule_id_92,[#6:1]-[#6:2]-[#8:3]>>[#6:1].[#6:2]=[#8:3],4.1.1.59/4.1.1.61/4.1.1.63,A,ZIGIFDRJFZYEEQ,CC(C)(COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-])[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)Cc1ccccc1,other_positive_substrate,silver,O=CC(=O)NCCC(=O)NCCSC(=O)Cc1ccccc1,RGSORXFYKTXXEB,False,False,,False,,new_unlabeled_generation,unknown_not_negative,False,False
round25,EnzymeMap,EnzymeMap:rule_id_92,[#6:1]-[#6:2]-[#8:3]>>[#6:1].[#6:2]=[#8:3],4.1.1.59/4.1.1.61/4.1.1.63,A,ZIGIFDRJFZYEEQ,CC(C)(COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-])[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)Cc1ccccc1,other_positive_substrate,silver,O=CNCCC(=O)NCCSC(=O)Cc1ccccc1,ACMIZLOWVTYORD,False,False,,False,,new_unlabeled_generation,unknown_not_negative,False,False
round25,EnzymeMap,EnzymeMap:rule_id_92,[#6:1]-[#6:2]-[#8:3]>>[#6:1].[#6:2]=[#8:3],4.1.1.59/4.1.1.61/4.1.1.63,A,ICIIWGMCNMZIQX,[NH3+][C@@H](CCC(=O)NCCc1ccc(O)cc1)C(=O)[O-],carboxylate_like,silver,[NH3+]CCCC(=O)NCCc1ccc(O)cc1,UBWYJYPPTJZLQL,False,False,,False,,new_unlabeled_generation,unknown_not_negative,False,False
round25,EnzymeMap,EnzymeMap:rule_id_92,[#6:1]-[#6:2]-[#8:3]>>[#6:1].[#6:2]=[#8:3],4.1.1.59/4.1.1.61/4.1.1.63,B,SKCBPEVYGOQGJN,[NH3+][C@@H]1O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]1O,other_positive_substrate,silver,COP(=O)([O-])[O-],CAAULPUQFIIOTL,False,False,,False,,new_unlabeled_generation,unknown_not_negative,False,False
round25,EnzymeMap,EnzymeMap:rule_id_92,[#6:1]-[#6:2]-[#8:3]>>[#6:1].[#6:2]=[#8:3],4.1.1.59/4.1.1.61/4.1.1.63,B,SKCBPEVYGOQGJN,[NH3+][C@@H]1O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]1O,other_positive_substrate,silver,O=C[C@H](O)[C@H](O)COP(=O)([O-])[O-],NGHMDNPXVRFFGS,False,False,,False,,new_unlabeled_generation,unknown_not_negative,False,False
round25,EnzymeMap,EnzymeMap:rule_id_92,[#6:1]-[#6:2]-[#8:3]>>[#6:1].[#6:2]=[#8:3],4.1.1.59/4.1.1.61/4.1.1.63,B,SKCBPEVYGOQGJN,[NH3+][C@@H]1O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]1O,other_positive_substrate,silver,O=P([O-])([O-])OC[CH][C@@H](O)CO,YVQZXHDAUZZHGI,False,False,,False,,new_unlabeled_generation,unknown_not_negative,False,False
round25,EnzymeMap,EnzymeMap:rule_id_92,[#6:1]-[#6:2]-[#8:3]>>[#6:1].[#6:2]=[#8:3],4.1.1.59/4.1.1.61/4.1.1.63,B,SKCBPEVYGOQGJN,[NH3+][C@@H]1O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]1O,other_positive_substrate,silver,[NH3+]CO[C@@H]([CH]O)COP(=O)([O-])[O-],MBEWMFTVNNPWKD,False,False,,False,,new_unlabeled_generation,unknown_not_negative,False,False
round25,EnzymeMap,EnzymeMap:rule_id_92,[#6:1]-[#6:2]-[#8:3]>>[#6:1].[#6:2]=[#8:3],4.1.1.59/4.1.1.61/4.1.1.63,B,SKCBPEVYGOQGJN,[NH3+][C@@H]1O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]1O,other_positive_substrate,silver,[NH3+][C@@H](C=O)O[CH]COP(=O)([O-])[O-],ZCCLLDBJSAWHPP,False,False,,False,,new_unlabeled_generation,unknown_not_negative,False,False
round25,EnzymeMap,EnzymeMap:rule_id_92,[#6:1]-[#6:2]-[#8:3]>>[#6:1].[#6:2]=[#8:3],4.1.1.59/4.1.1.61/4.1.1.63,B,SKCBPEVYGOQGJN,[NH3+][C@@H]1O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]1O,other_positive_substrate,silver,[NH3+][C@@H](CO)O[CH]COP(=O)([O-])[O-],WMYXDAOURZFEHM,False,False,,False,,new_unlabeled_generation,unknown_not_negative,False,False
round25,EnzymeMap,EnzymeMap:rule_id_92,[#6:1]-[#6:2]-[#8:3]>>[#6:1].[#6:2]=[#8:3],4.1.1.59/4.1.1.61/4.1.1.63,B,SKCBPEVYGOQGJN,[NH3+][C@@H]1O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]1O,other_positive_substrate,silver,[NH3+][C@@H]([CH]O)OCCOP(=O)([O-])[O-],OOVNNNCLMBPSLC,False,False,,False,,new_unlabeled_generation,unknown_not_negative,False,False
round25,EnzymeMap,EnzymeMap:rule_id_92,[#6:1]-[#6:2]-[#8:3]>>[#6:1].[#6:2]=[#8:3],4.1.1.59/4.1.1.61/4.1.1.63,B,SKCBPEVYGOQGJN,[NH3+][C@@H]1O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]1O,other_positive_substrate,silver,[NH3+][C@@H]1OC[C@@H](O)[C@H]1O,OSFCJXDOWPWRHM,False,False,,False,,new_unlabeled_generation,unknown_not_negative,False,False
round25,EnzymeMap,EnzymeMap:rule_id_92,[#6:1]-[#6:2]-[#8:3]>>[#6:1].[#6:2]=[#8:3],4.1.1.59/4.1.1.61/4.1.1.63,B,SKCBPEVYGOQGJN,[NH3+][C@@H]1O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]1O,other_positive_substrate,silver,[NH3+][C@H](O)[C@H](O)C=O,VUAJBKDPFZBBET,False,False,,False,,new_unlabeled_generation,unknown_not_negative,False,False
round25,EnzymeMap,EnzymeMap:rule_id_92,[#6:1]-[#6:2]-[#8:3]>>[#6:1].[#6:2]=[#8:3],4.1.1.59/4.1.1.61/4.1.1.63,B,SKCBPEVYGOQGJN,[NH3+][C@@H]1O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]1O,other_positive_substrate,silver,[NH3+][CH]O[C@@H](C=O)COP(=O)([O-])[O-],QGEUNVWZMJGOQZ,False,False,,False,,new_unlabeled_generation,unknown_not_negative,False,False
round25,EnzymeMap,EnzymeMap:rule_id_92,[#6:1]-[#6:2]-[#8:3]>>[#6:1].[#6:2]=[#8:3],4.1.1.59/4.1.1.61/4.1.1.63,B,SKCBPEVYGOQGJN,[NH3+][C@@H]1O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]1O,other_positive_substrate,silver,[NH3+][CH]O[C@@H](CO)COP(=O)([O-])[O-],TVMPYBSLIKAHPH,False,False,,False,,new_unlabeled_generation,unknown_not_negative,False,False
round25,EnzymeMap,EnzymeMap:rule_id_92,[#6:1]-[#6:2]-[#8:3]>>[#6:1].[#6:2]=[#8:3],4.1.1.59/4.1.1.61/4.1.1.63,B,SKCBPEVYGOQGJN,[NH3+][C@@H]1O[C@H](COP(=O)([O-])[O-])[C@@H](O)[C@H]1O,other_positive_substrate,silver,[NH3+][CH][C@H](O)CO,RXWDOCNXZRTGEF,False,False,,False,,new_unlabeled_generation,unknown_not_negative,False,False
round25,EnzymeMap,EnzymeMap:rule_id_92,[#6:1]-[#6:2]-[#8:3]>>[#6:1].[#6:2]=[#8:3],4.1.1.59/4.1.1.61/4.1.1.63,A,MVGBKLTYYAYYGY,C/C(=N/[O-])C(=O)O,carboxylate_like,silver,C/C=N/[O-],FZENGILVLUJGJX,False,False,,False,,new_unlabeled_generation,unknown_not_negative,False,False
round25,EnzymeMap,EnzymeMap:rule_id_92,[#6:1]-[#6:2]-[#8:3]>>[#6:1].[#6:2]=[#8:3],4.1.1.59/4.1.1.61/4.1.1.63,A,MVGBKLTYYAYYGY,C/C(=N/[O-])C(=O)O,carboxylate_like,silver,O=C=O,CURLTUGMZLYLDI,False,False,,False,,new_unlabeled_generation,unknown_not_negative,False,False
round25,EnzymeMap,EnzymeMap:rule_id_92,[#6:1]-[#6:2]-[#8:3]>>[#6:1].[#6:2]=[#8:3],4.1.1.59/4.1.1.61/4.1.1.63,B,IGGGNUSEBUZFTR,CC(=O)N[C@@H]1[C@H](O[C@H]2[C@H](O)[C@@H](NC(C)=O)[C@@H](OP(=O)([O-])OP(=O)([O-])OC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C)O[C@@H]2CO)O[C@H](C(=O)[O-])[C@@H](O)[C@@H]1O,carboxylate_like,silver,C=C(C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C,GOFUFDKOFFPECP,False,False,,False,,new_unlabeled_generation,unknown_not_negative,False,False
round25,EnzymeMap,EnzymeMap:rule_id_92,[#6:1]-[#6:2]-[#8:3]>>[#6:1].[#6:2]=[#8:3],4.1.1.59/4.1.1.61/4.1.1.63,B,IGGGNUSEBUZFTR,CC(=O)N[C@@H]1[C@H](O[C@H]2[C@H](O)[C@@H](NC(C)=O)[C@@H](OP(=O)([O-])OP(=O)([O-])OC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C)O[C@@H]2CO)O[C@H](C(=O)[O-])[C@@H](O)[C@@H]1O,carboxylate_like,silver,C=O,WSFSSNUMVMOOMR,False,False,,False,,new_unlabeled_generation,unknown_not_negative,False,False
round25,EnzymeMap,EnzymeMap:rule_id_92,[#6:1]-[#6:2]-[#8:3]>>[#6:1].[#6:2]=[#8:3],4.1.1.59/4.1.1.61/4.1.1.63,B,IGGGNUSEBUZFTR,CC(=O)N[C@@H]1[C@H](O[C@H]2[C@H](O)[C@@H](NC(C)=O)[C@@H](OP(=O)([O-])OP(=O)([O-])OC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C)O[C@@H]2CO)O[C@H](C(=O)[O-])[C@@H](O)[C@@H]1O,carboxylate_like,silver,CC(=O)NC[C@@H](O)[C@@H]([CH]CO)O[C@@H]1O[C@H](C(=O)[O-])[C@@H](O)[C@H](O)[C@@H]1NC(C)=O,MJUAKPLGESARGC,False,False,,False,,new_unlabeled_generation,unknown_not_negative,False,False
round25,EnzymeMap,EnzymeMap:rule_id_92,[#6:1]-[#6:2]-[#8:3]>>[#6:1].[#6:2]=[#8:3],4.1.1.59/4.1.1.61/4.1.1.63,B,IGGGNUSEBUZFTR,CC(=O)N[C@@H]1[C@H](O[C@H]2[C@H](O)[C@@H](NC(C)=O)[C@@H](OP(=O)([O-])OP(=O)([O-])OC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C)O[C@@H]2CO)O[C@H](C(=O)[O-])[C@@H](O)[C@@H]1O,carboxylate_like,silver,CC(=O)NC[C@@H](O)[C@H](O)[C@H](O)C(=O)[O-],AFWOOVKCVYRUOE,False,False,,False,,new_unlabeled_generation,unknown_not_negative,False,False
round25,EnzymeMap,EnzymeMap:rule_id_92,[#6:1]-[#6:2]-[#8:3]>>[#6:1].[#6:2]=[#8:3],4.1.1.59/4.1.1.61/4.1.1.63,B,IGGGNUSEBUZFTR,CC(=O)N[C@@H]1[C@H](O[C@H]2[C@H](O)[C@@H](NC(C)=O)[C@@H](OP(=O)([O-])OP(=O)([O-])OC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C)O[C@@H]2CO)O[C@H](C(=O)[O-])[C@@H](O)[C@@H]1O,carboxylate_like,silver,CC(=O)NC[C@@H](O)[C@H](O)[CH]C(=O)[O-],CYXOERCELVUSFL,False,False,,False,,new_unlabeled_generation,unknown_not_negative,False,False
round25,EnzymeMap,EnzymeMap:rule_id_92,[#6:1]-[#6:2]-[#8:3]>>[#6:1].[#6:2]=[#8:3],4.1.1.59/4.1.1.61/4.1.1.63,B,IGGGNUSEBUZFTR,CC(=O)N[C@@H]1[C@H](O[C@H]2[C@H](O)[C@@H](NC(C)=O)[C@@H](OP(=O)([O-])OP(=O)([O-])OC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C)O[C@@H]2CO)O[C@H](C(=O)[O-])[C@@H](O)[C@@H]1O,carboxylate_like,silver,CC(=O)NC[C@@H](O)[C@H](O[C@@H]1O[C@H](C(=O)[O-])[C@@H](O)[C@H](O)[C@@H]1NC(C)=O)[C@H](O)CO,NDWFJZKEDWELTR,False,False,,False,,new_unlabeled_generation,unknown_not_negative,False,False
round25,EnzymeMap,EnzymeMap:rule_id_92,[#6:1]-[#6:2]-[#8:3]>>[#6:1].[#6:2]=[#8:3],4.1.1.59/4.1.1.61/4.1.1.63,B,IGGGNUSEBUZFTR,CC(=O)N[C@@H]1[C@H](O[C@H]2[C@H](O)[C@@H](NC(C)=O)[C@@H](OP(=O)([O-])OP(=O)([O-])OC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C)O[C@@H]2CO)O[C@H](C(=O)[O-])[C@@H](O)[C@@H]1O,carboxylate_like,silver,CC(=O)NC[C@H](O[C@@H]([CH]O[C@@H]1O[C@H](C(=O)[O-])[C@@H](O)[C@H](O)[C@@H]1NC(C)=O)CO)OP(=O)([O-])OP(=O)([O-])OC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C,DJQJKUIYGIKHHQ,False,False,,False,,new_unlabeled_generation,unknown_not_negative,False,False
round25,EnzymeMap,EnzymeMap:rule_id_92,[#6:1]-[#6:2]-[#8:3]>>[#6:1].[#6:2]=[#8:3],4.1.1.59/4.1.1.61/4.1.1.63,B,IGGGNUSEBUZFTR,CC(=O)N[C@@H]1[C@H](O[C@H]2[C@H](O)[C@@H](NC(C)=O)[C@@H](OP(=O)([O-])OP(=O)([O-])OC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C)O[C@@H]2CO)O[C@H](C(=O)[O-])[C@@H](O)[C@@H]1O,carboxylate_like,silver,CC(=O)NC[C@H](O[C@H]1[C@H](O)[C@@H](NC(C)=O)[C@@H](OP(=O)([O-])OP(=O)([O-])OC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C)O[C@@H]1CO)O[C@@H]([CH]O)C(=O)[O-],YMVYWZQKMSLNFF,False,False,,False,,new_unlabeled_generation,unknown_not_negative,False,False
round25,EnzymeMap,EnzymeMap:rule_id_92,[#6:1]-[#6:2]-[#8:3]>>[#6:1].[#6:2]=[#8:3],4.1.1.59/4.1.1.61/4.1.1.63,B,IGGGNUSEBUZFTR,CC(=O)N[C@@H]1[C@H](O[C@H]2[C@H](O)[C@@H](NC(C)=O)[C@@H](OP(=O)([O-])OP(=O)([O-])OC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C)O[C@@H]2CO)O[C@H](C(=O)[O-])[C@@H](O)[C@@H]1O,carboxylate_like,silver,CC(=O)N[C@@H]1[C@H](OC[C@H](O)[C@H]([CH]OP(=O)([O-])OP(=O)([O-])OC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C)NC(C)=O)O[C@H](C(=O)[O-])[C@@H](O)[C@@H]1O,MIWBNPCIJJVWIR,False,False,,False,,new_unlabeled_generation,unknown_not_negative,False,False
